,time,Data,airtime,coding_rate,data_rate,frequency,gateway,rssi,sensor,snr
200,2019-09-18 17:58:24.313740032+00:00,8450,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-67,mdot-two,11.0
201,2019-09-18 17:59:26.523747072+00:00,8482,51456000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,7.2
202,2019-09-18 17:59:26.523747072+00:00,8482,51456000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-64,mdot-two,7.2
203,2019-09-18 18:03:31.784408064+00:00,8514,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,7.2
204,2019-09-18 18:04:34.098584064+00:00,8498,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-69,mdot-two,11.2
205,2019-09-18 18:04:34.098584064+00:00,8498,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-84,mdot-two,10.2
206,2019-09-18 18:05:36.738436864+00:00,8514,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-64,mdot-two,11.5
207,2019-09-18 18:05:36.738436864+00:00,8514,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-76,mdot-two,10.8
208,2019-09-18 18:06:38.942923008+00:00,8482,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-57,mdot-two,7.0
209,2019-09-18 18:06:38.942923008+00:00,8482,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,7.0
210,2019-09-18 18:08:42.580434944+00:00,8450,1318912000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-63,mdot-two,7.0
211,2019-09-18 18:08:42.580434944+00:00,8450,1318912000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-74,mdot-two,5.8
212,2019-09-18 18:11:45.466617088+00:00,8482,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-69,mdot-two,10.5
213,2019-09-18 18:11:45.466617088+00:00,8482,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-76,mdot-two,8.5
214,2019-09-18 18:12:47.715996928+00:00,8466,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-62,mdot-two,8.0
215,2019-09-18 18:12:47.715996928+00:00,8466,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,8.0
216,2019-09-18 18:13:49.931471104+00:00,8450,51456000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-65,mdot-two,9.5
217,2019-09-18 18:13:49.931471104+00:00,8450,51456000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-78,mdot-two,9.0
218,2019-09-18 18:15:52.589328896+00:00,8354,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-63,mdot-two,5.5
219,2019-09-18 18:17:55.552464896+00:00,8322,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-75,mdot-two,9.8
220,2019-09-18 18:18:57.872258048+00:00,8322,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-69,mdot-two,8.5
221,2019-09-18 18:20:00.448672+00:00,8338,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-64,mdot-two,8.2
222,2019-09-18 18:21:02.659787776+00:00,8338,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-76,mdot-two,9.5
223,2019-09-18 18:23:06.285249024+00:00,8354,1318912000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-63,mdot-two,6.5
224,2019-09-18 18:23:06.285249024+00:00,8354,1318912000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-75,mdot-two,5.8
225,2019-09-18 18:26:09.241348864+00:00,8370,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-67,mdot-two,8.2
226,2019-09-18 18:27:11.494322944+00:00,8354,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-63,mdot-two,10.0
227,2019-09-18 18:28:13.699898112+00:00,8354,51456000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-78,mdot-two,9.8
228,2019-09-18 18:30:16.353079040+00:00,8322,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-75,mdot-two,4.2
229,2019-09-18 18:40:32.230772992+00:00,8354,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-69,mdot-two,11.5
230,2019-09-18 18:40:32.230772992+00:00,8354,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-76,mdot-two,10.0
231,2019-09-18 18:41:34.480221952+00:00,8370,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-65,mdot-two,9.8
232,2019-09-18 18:48:47.334364928+00:00,8338,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-70,mdot-two,7.8
233,2019-09-18 18:48:47.334364928+00:00,8338,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-64,mdot-two,8.2
234,2019-09-18 18:49:49.544852992+00:00,8322,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-76,mdot-two,8.5
235,2019-09-18 18:49:49.544852992+00:00,8322,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-67,mdot-two,9.0
236,2019-09-18 18:51:53.179280896+00:00,8274,1318912000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-73,mdot-two,5.2
237,2019-09-18 18:51:53.179280896+00:00,8274,1318912000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-62,mdot-two,5.8
238,2019-09-18 18:54:56.064681984+00:00,8226,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-76,mdot-two,8.2
239,2019-09-18 18:54:56.064681984+00:00,8226,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-63,mdot-two,8.0
240,2019-09-18 18:55:58.309252096+00:00,8242,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-74,mdot-two,7.2
241,2019-09-18 18:55:58.309252096+00:00,8242,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-62,mdot-two,8.2
242,2019-09-18 18:57:00.530760960+00:00,8242,51456000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-64,mdot-two,7.2
243,2019-09-18 18:59:03.180315136+00:00,8242,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-74,mdot-two,5.2
244,2019-09-18 18:59:03.180315136+00:00,8242,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-57,mdot-two,4.5
245,2019-09-18 19:01:06.144183040+00:00,8274,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,7.5
246,2019-09-18 19:01:06.144183040+00:00,8274,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-62,mdot-two,7.2
247,2019-09-18 19:02:08.468698112+00:00,8258,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-80,mdot-two,8.2
248,2019-09-18 19:02:08.468698112+00:00,8258,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-67,mdot-two,8.2
249,2019-09-18 19:03:11.041958144+00:00,8290,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-76,mdot-two,10.5
250,2019-09-18 19:03:11.041958144+00:00,8290,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-64,mdot-two,10.8
251,2019-09-18 19:04:13.339224064+00:00,8274,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-78,mdot-two,9.5
252,2019-09-18 19:04:13.339224064+00:00,8274,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-65,mdot-two,8.2
253,2019-09-18 19:06:16.880367872+00:00,8226,1318912000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-75,mdot-two,8.0
254,2019-09-18 19:06:16.880367872+00:00,8226,1318912000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-64,mdot-two,7.5
255,2019-09-18 19:09:19.841229056+00:00,8258,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-80,mdot-two,11.8
256,2019-09-18 19:09:19.841229056+00:00,8258,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-69,mdot-two,10.8
257,2019-09-18 19:10:22.086283008+00:00,8274,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-78,mdot-two,12.0
258,2019-09-18 19:10:22.086283008+00:00,8274,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-63,mdot-two,9.8
259,2019-09-18 19:11:24.297825024+00:00,8242,51456000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-76,mdot-two,10.0
260,2019-09-18 19:11:24.297825024+00:00,8242,51456000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-65,mdot-two,10.0
261,2019-09-18 19:13:26.956358912+00:00,8242,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-75,mdot-two,5.0
262,2019-09-18 19:13:26.956358912+00:00,8242,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-67,mdot-two,4.8
263,2019-09-18 19:15:29.862320896+00:00,8129,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-74,mdot-two,9.5
264,2019-09-18 19:15:29.862320896+00:00,8129,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-63,mdot-two,9.2
265,2019-09-18 19:16:32.179411968+00:00,8194,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-78,mdot-two,10.8
266,2019-09-18 19:16:32.179411968+00:00,8194,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-67,mdot-two,12.5
267,2019-09-18 19:17:34.813236992+00:00,8161,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-76,mdot-two,11.0
268,2019-09-18 19:17:34.813236992+00:00,8161,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-65,mdot-two,12.2
269,2019-09-18 19:18:37.030811136+00:00,8194,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-75,mdot-two,8.2
270,2019-09-18 19:18:37.030811136+00:00,8194,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-64,mdot-two,8.2
271,2019-09-18 19:20:40.665675008+00:00,8210,1318912000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-75,mdot-two,6.2
272,2019-09-18 19:20:40.665675008+00:00,8210,1318912000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-62,mdot-two,5.8
273,2019-09-18 19:23:43.538699008+00:00,8258,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-79,mdot-two,10.2
274,2019-09-18 19:23:43.538699008+00:00,8258,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-69,mdot-two,12.0
275,2019-09-18 19:24:45.797967872+00:00,8274,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,8.2
276,2019-09-18 19:24:45.797967872+00:00,8274,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-64,mdot-two,8.2
277,2019-09-18 19:25:48.008068096+00:00,8258,51456000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-78,mdot-two,9.0
278,2019-09-18 19:25:48.008068096+00:00,8258,51456000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-65,mdot-two,8.8
279,2019-09-18 19:27:50.652674816+00:00,8242,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-75,mdot-two,5.8
280,2019-09-18 19:27:50.652674816+00:00,8242,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-61,mdot-two,5.5
281,2019-09-18 19:29:53.620239872+00:00,8306,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-78,mdot-two,10.2
282,2019-09-18 19:29:53.620239872+00:00,8306,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-67,mdot-two,9.5
283,2019-09-18 19:30:55.948834048+00:00,8354,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-76,mdot-two,9.8
284,2019-09-18 19:30:55.948834048+00:00,8354,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-69,mdot-two,12.0
285,2019-09-18 19:31:58.517596928+00:00,8338,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-75,mdot-two,10.5
286,2019-09-18 19:31:58.517596928+00:00,8338,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-64,mdot-two,10.0
287,2019-09-18 19:33:00.735537920+00:00,8322,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-76,mdot-two,8.8
288,2019-09-18 19:33:00.735537920+00:00,8322,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-65,mdot-two,8.5
289,2019-09-18 19:39:09.569679872+00:00,8338,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-70,mdot-two,8.0
290,2019-09-18 19:39:09.569679872+00:00,8338,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-64,mdot-two,7.5
291,2019-09-18 19:45:19.347092992+00:00,8386,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-80,mdot-two,11.8
292,2019-09-18 19:47:24.205426944+00:00,8402,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-65,mdot-two,9.8
293,2019-09-18 19:49:27.828944896+00:00,8402,1318912000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-74,mdot-two,6.8
294,2019-09-18 19:49:27.828944896+00:00,8402,1318912000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-63,mdot-two,5.2
295,2019-09-18 19:52:30.786847232+00:00,8418,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-78,mdot-two,11.8
296,2019-09-18 19:52:30.786847232+00:00,8418,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-67,mdot-two,11.5
297,2019-09-18 19:53:33.036773888+00:00,8402,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-76,mdot-two,12.0
298,2019-09-18 19:53:33.036773888+00:00,8402,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-65,mdot-two,10.5
299,2019-09-18 19:54:35.257203968+00:00,8466,51456000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-75,mdot-two,6.5
300,2019-09-18 19:56:37.906778112+00:00,8402,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-75,mdot-two,5.5
301,2019-09-18 19:58:40.799393792+00:00,8386,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-73,mdot-two,7.5
302,2019-09-18 19:59:43.118995968+00:00,8418,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-70,mdot-two,8.2
303,2019-09-18 20:00:45.770520064+00:00,8402,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-78,mdot-two,10.8
304,2019-09-18 20:01:47.977748992+00:00,8434,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,7.5
305,2019-09-18 20:03:51.605952+00:00,8418,1318912000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-73,mdot-two,7.8
306,2019-09-18 20:03:51.605952+00:00,8418,1318912000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-78,mdot-two,7.0
307,2019-09-18 20:06:54.494560+00:00,8450,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-71,mdot-two,9.5
308,2019-09-18 20:06:54.494560+00:00,8450,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-75,mdot-two,9.2
309,2019-09-18 20:18:15.441555968+00:00,8434,1318912000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-70,mdot-two,6.5
310,2019-09-18 20:21:18.387318016+00:00,8418,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-75,mdot-two,7.8
311,2019-09-18 20:27:28.399031040+00:00,8402,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-80,mdot-two,7.0
312,2019-09-18 20:27:28.399031040+00:00,8402,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-73,mdot-two,7.2
313,2019-09-18 20:28:30.727587072+00:00,8402,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-75,mdot-two,10.2
314,2019-09-18 20:29:32.996365056+00:00,8386,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,8.2
315,2019-09-18 20:29:32.996365056+00:00,8386,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-73,mdot-two,8.2
316,2019-09-18 20:30:35.181672960+00:00,8386,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-78,mdot-two,9.0
317,2019-09-18 20:30:35.181672960+00:00,8386,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-72,mdot-two,8.8
318,2019-09-18 20:32:38.816620032+00:00,8386,1318912000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-76,mdot-two,4.5
319,2019-09-18 20:32:38.816620032+00:00,8386,1318912000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-70,mdot-two,5.5
320,2019-09-18 20:35:41.768358912+00:00,8402,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-82,mdot-two,12.2
321,2019-09-18 20:35:41.768358912+00:00,8402,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-73,mdot-two,10.8
322,2019-09-18 20:36:44.016321024+00:00,8402,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-77,mdot-two,9.5
323,2019-09-18 20:36:44.016321024+00:00,8402,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-74,mdot-two,10.2
324,2019-09-18 20:37:46.232628992+00:00,8402,51456000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-78,mdot-two,9.2
325,2019-09-18 20:37:46.232628992+00:00,8402,51456000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-73,mdot-two,9.2
326,2019-09-18 20:39:48.881218816+00:00,8434,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-71,mdot-two,7.8
327,2019-09-18 20:41:51.789891840+00:00,8466,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-74,mdot-two,8.2
328,2019-09-18 20:41:51.789891840+00:00,8466,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-70,mdot-two,7.5
329,2019-09-18 20:42:54.103629056+00:00,8450,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-84,mdot-two,11.0
330,2019-09-18 20:42:54.103629056+00:00,8450,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-77,mdot-two,11.2
331,2019-09-18 20:43:56.745896192+00:00,8450,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-76,mdot-two,10.8
332,2019-09-18 20:43:56.745896192+00:00,8450,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-75,mdot-two,11.2
333,2019-09-18 20:44:58.951780096+00:00,8434,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-76,mdot-two,8.5
334,2019-09-18 20:44:58.951780096+00:00,8434,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-73,mdot-two,9.5
335,2019-09-18 20:47:02.586507008+00:00,8434,1318912000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-76,mdot-two,6.5
336,2019-09-18 20:47:02.586507008+00:00,8434,1318912000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-69,mdot-two,5.0
337,2019-09-18 20:50:05.476577024+00:00,8434,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-74,mdot-two,8.0
338,2019-09-18 20:51:07.722572032+00:00,8386,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-77,mdot-two,11.8
339,2019-09-18 20:57:17.881588992+00:00,8546,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,8.0
340,2019-09-18 20:57:17.881588992+00:00,8546,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-74,mdot-two,8.8
341,2019-09-18 20:58:20.450267904+00:00,8546,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-70,mdot-two,8.0
342,2019-09-18 20:59:22.661724160+00:00,8546,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-73,mdot-two,6.5
343,2019-09-18 21:01:26.293297152+00:00,8514,1318912000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-77,mdot-two,9.0
344,2019-09-18 21:04:29.248076800+00:00,8546,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-77,mdot-two,10.8
345,2019-09-18 21:05:31.529117952+00:00,8562,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-76,mdot-two,10.2
346,2019-09-18 21:06:33.708879104+00:00,8530,51456000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-75,mdot-two,6.5
347,2019-09-18 21:06:33.708879104+00:00,8530,51456000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-77,mdot-two,7.0
348,2019-09-18 21:10:38.961318912+00:00,8514,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-75,mdot-two,9.0
349,2019-09-18 21:10:38.961318912+00:00,8514,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-75,mdot-two,7.8
350,2019-09-18 21:11:41.288549888+00:00,8530,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-82,mdot-two,10.2
351,2019-09-18 21:11:41.288549888+00:00,8530,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-79,mdot-two,12.5
352,2019-09-18 21:12:43.865256960+00:00,8514,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,9.0
353,2019-09-18 21:12:43.865256960+00:00,8514,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-75,mdot-two,8.5
354,2019-09-18 21:13:46.068422912+00:00,8498,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-76,mdot-two,8.8
355,2019-09-18 21:13:46.068422912+00:00,8498,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-74,mdot-two,9.0
356,2019-09-18 21:15:49.702501120+00:00,8498,1318912000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-77,mdot-two,8.5
357,2019-09-18 21:15:49.702501120+00:00,8498,1318912000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-74,mdot-two,6.8
358,2019-09-18 21:18:52.654379008+00:00,8514,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-78,mdot-two,11.2
359,2019-09-18 21:18:52.654379008+00:00,8514,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-79,mdot-two,10.2
360,2019-09-18 21:19:54.904913920+00:00,8514,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-72,mdot-two,7.5
361,2019-09-18 21:19:54.904913920+00:00,8514,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-65,mdot-two,7.5
362,2019-09-18 21:20:57.109882112+00:00,8498,51456000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-76,mdot-two,9.0
363,2019-09-18 21:20:57.109882112+00:00,8498,51456000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-71,mdot-two,8.5
364,2019-09-18 21:22:59.766002944+00:00,8322,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-74,mdot-two,6.2
365,2019-09-18 21:22:59.766002944+00:00,8322,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-71,mdot-two,6.2
366,2019-09-18 21:26:04.990144+00:00,8370,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-81,mdot-two,10.8
367,2019-09-18 21:26:04.990144+00:00,8370,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-79,mdot-two,11.8
368,2019-09-18 21:27:07.242212096+00:00,8354,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,7.5
369,2019-09-18 21:27:07.242212096+00:00,8354,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-73,mdot-two,8.0
370,2019-09-18 21:28:09.452468992+00:00,8386,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-69,mdot-two,7.0
371,2019-09-18 21:28:09.452468992+00:00,8386,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-70,mdot-two,7.0
372,2019-09-18 21:30:13.085426944+00:00,8402,1318912000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-75,mdot-two,4.0
373,2019-09-18 21:30:13.085426944+00:00,8402,1318912000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-73,mdot-two,6.0
374,2019-09-18 21:33:15.963289856+00:00,8450,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-79,mdot-two,10.2
375,2019-09-18 21:33:15.963289856+00:00,8450,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-79,mdot-two,12.2
376,2019-09-18 21:34:18.211795200+00:00,8450,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,8.8
377,2019-09-18 21:34:18.211795200+00:00,8450,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-77,mdot-two,8.2
378,2019-09-18 21:35:20.429353984+00:00,8450,51456000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,7.0
379,2019-09-18 21:35:20.429353984+00:00,8450,51456000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-73,mdot-two,7.8
380,2019-09-18 21:37:23.083425024+00:00,8418,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-75,mdot-two,5.0
381,2019-09-18 21:37:23.083425024+00:00,8418,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-76,mdot-two,6.0
382,2019-09-18 21:39:26.047045888+00:00,8450,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-74,mdot-two,9.2
383,2019-09-18 21:39:26.047045888+00:00,8450,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-75,mdot-two,9.8
384,2019-09-18 21:40:28.367099136+00:00,8450,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-76,mdot-two,8.5
385,2019-09-18 21:40:28.367099136+00:00,8450,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-75,mdot-two,8.5
386,2019-09-18 21:41:30.947630848+00:00,8466,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-78,mdot-two,7.5
387,2019-09-18 21:41:30.947630848+00:00,8466,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-71,mdot-two,8.2
388,2019-09-18 21:42:33.153004032+00:00,8434,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-78,mdot-two,9.0
389,2019-09-18 21:42:33.153004032+00:00,8434,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-83,mdot-two,9.5
390,2019-09-18 21:44:36.783570176+00:00,8402,1318912000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-88,mdot-two,5.8
391,2019-09-18 21:44:36.783570176+00:00,8402,1318912000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-78,mdot-two,4.5
392,2019-09-18 21:47:39.737624832+00:00,8402,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-80,mdot-two,12.0
