time,height,datapoint_label,scores,iso_index
2022-03-06 22:46:33.719539486+03:00,0.34,0,0.07583594144598171,0
2022-03-06 22:51:41.136524727+03:00,0.33,0,0.09484403876743291,0
2022-03-06 22:56:48.564164312+03:00,0.34,0,0.07583594144598171,0
2022-03-06 23:01:55.987202998+03:00,0.34,0,0.07583594144598171,0
2022-03-06 23:07:03.390355264+03:00,0.34,0,0.07583594144598171,0
2022-03-06 23:12:10.804890972+03:00,0.34,0,0.07583594144598171,0
2022-03-06 23:17:18.220324624+03:00,0.34,0,0.07583594144598171,0
2022-03-06 23:22:25.640730902+03:00,0.33,0,0.09484403876743291,0
2022-03-06 23:27:33.052744292+03:00,0.33,0,0.09484403876743291,0
2022-03-06 23:32:40.473926832+03:00,0.33,0,0.09484403876743291,0
2022-03-06 23:37:47.907073212+03:00,0.33,0,0.09484403876743291,0
2022-03-06 23:42:55.334370248+03:00,0.33,0,0.09484403876743291,0
2022-03-06 23:48:02.729239300+03:00,0.33,0,0.09484403876743291,0
2022-03-06 23:53:10.138412678+03:00,0.34,0,0.07583594144598171,0
2022-03-06 23:58:17.558085314+03:00,0.34,0,0.07583594144598171,0
2022-03-07 00:03:24.979701429+03:00,0.34,0,0.07583594144598171,0
2022-03-07 00:08:32.396058986+03:00,0.33,0,0.09484403876743291,0
2022-03-07 00:13:39.848681218+03:00,0.33,0,0.09484403876743291,0
2022-03-07 00:18:47.228982564+03:00,0.33,0,0.09484403876743291,0
2022-03-07 00:23:54.642105672+03:00,0.33,0,0.09484403876743291,0
2022-03-07 00:29:02.068419050+03:00,0.33,0,0.09484403876743291,0
2022-03-07 00:34:09.503489022+03:00,0.33,0,0.09484403876743291,0
2022-03-07 00:39:16.914516531+03:00,0.33,0,0.09484403876743291,0
2022-03-07 00:44:24.318342082+03:00,0.33,0,0.09484403876743291,0
2022-03-07 00:49:31.730200786+03:00,0.33,0,0.09484403876743291,0
2022-03-07 00:54:39.143393213+03:00,0.33,0,0.09484403876743291,0
2022-03-07 00:59:46.577826979+03:00,0.33,0,0.09484403876743291,0
2022-03-07 01:04:54.018155+03:00,0.33,0,0.09484403876743291,0
2022-03-07 01:10:01.396246925+03:00,0.33,0,0.09484403876743291,0
2022-03-07 01:15:08.813308025+03:00,0.33,0,0.09484403876743291,0
2022-03-07 01:20:16.236598822+03:00,0.33,0,0.09484403876743291,0
2022-03-07 01:25:23.649346769+03:00,0.33,0,0.09484403876743291,0
2022-03-07 01:30:31.072302275+03:00,0.33,0,0.09484403876743291,0
2022-03-07 01:35:38.479830955+03:00,0.33,0,0.09484403876743291,0
2022-03-07 01:40:45.925526557+03:00,0.33,0,0.09484403876743291,0
2022-03-07 01:45:53.324467468+03:00,0.32,0,0.09520827119297554,0
2022-03-07 01:51:00.744162112+03:00,0.32,0,0.09520827119297554,0
2022-03-07 01:56:08.153933401+03:00,0.33,0,0.09484403876743291,0
2022-03-07 02:01:15.568574445+03:00,0.33,0,0.09484403876743291,0
2022-03-07 02:06:23.042399257+03:00,0.32,0,0.09520827119297554,0
2022-03-07 02:11:30.413002922+03:00,0.33,0,0.09484403876743291,0
2022-03-07 02:16:37.907762697+03:00,0.32,0,0.09520827119297554,0
2022-03-07 02:21:45.253752297+03:00,0.32,0,0.09520827119297554,0
2022-03-07 02:26:52.672244931+03:00,0.32,0,0.09520827119297554,0
2022-03-07 02:32:00.086021141+03:00,0.32,0,0.09520827119297554,0
2022-03-07 02:37:07.502657481+03:00,0.33,0,0.09484403876743291,0
2022-03-07 02:42:14.923787509+03:00,0.32,0,0.09520827119297554,0
2022-03-07 02:47:22.331354101+03:00,0.33,0,0.09484403876743291,0
2022-03-07 02:52:29.744198300+03:00,0.32,0,0.09520827119297554,0
2022-03-07 02:57:37.160157204+03:00,0.32,0,0.09520827119297554,0
2022-03-07 03:02:44.582296536+03:00,0.32,0,0.09520827119297554,0
2022-03-07 03:07:51.997299564+03:00,0.32,0,0.09520827119297554,0
2022-03-07 03:12:59.422161101+03:00,0.32,0,0.09520827119297554,0
2022-03-07 03:18:06.837000059+03:00,0.32,0,0.09520827119297554,0
2022-03-07 03:23:14.254568586+03:00,0.32,0,0.09520827119297554,0
2022-03-07 03:28:21.673872755+03:00,0.32,0,0.09520827119297554,0
2022-03-07 03:33:29.087774473+03:00,0.32,0,0.09520827119297554,0
2022-03-07 03:38:36.506750968+03:00,0.32,0,0.09520827119297554,0
2022-03-07 03:43:43.940243242+03:00,0.32,0,0.09520827119297554,0
2022-03-07 03:48:51.346001829+03:00,0.32,0,0.09520827119297554,0
2022-03-07 03:53:58.768408195+03:00,0.32,0,0.09520827119297554,0
2022-03-07 03:59:06.170280398+03:00,0.32,0,0.09520827119297554,0
2022-03-07 04:04:13.596714045+03:00,0.31,0,0.07908077857610651,0
2022-03-07 04:09:21.001866818+03:00,0.32,0,0.09520827119297554,0
2022-03-07 04:14:28.428504300+03:00,0.32,0,0.09520827119297554,0
2022-03-07 04:19:35.837654887+03:00,0.31,0,0.07908077857610651,0
2022-03-07 04:24:43.257856437+03:00,0.32,0,0.09520827119297554,0
2022-03-07 04:29:50.672724526+03:00,0.32,0,0.09520827119297554,0
2022-03-07 04:34:58.091701411+03:00,0.32,0,0.09520827119297554,0
2022-03-07 04:40:05.512178685+03:00,0.32,0,0.09520827119297554,0
2022-03-07 04:45:12.951194893+03:00,0.32,0,0.09520827119297554,0
2022-03-07 04:50:20.366512371+03:00,0.32,0,0.09520827119297554,0
2022-03-07 04:55:27.766175239+03:00,0.32,0,0.09520827119297554,0
2022-03-07 05:00:35.211953638+03:00,0.32,0,0.09520827119297554,0
2022-03-07 05:05:42.603738042+03:00,0.32,0,0.09520827119297554,0
2022-03-07 05:10:50.029112475+03:00,0.32,0,0.09520827119297554,0
2022-03-07 05:15:57.452275248+03:00,0.32,0,0.09520827119297554,0
2022-03-07 05:21:04.855484421+03:00,0.31,0,0.07908077857610651,0
2022-03-07 05:26:12.276299358+03:00,0.32,0,0.09520827119297554,0
2022-03-07 05:31:19.688686526+03:00,0.32,0,0.09520827119297554,0
2022-03-07 05:36:27.111972402+03:00,0.31,0,0.07908077857610651,0
2022-03-07 05:41:34.521352181+03:00,0.31,0,0.07908077857610651,0
2022-03-07 05:46:41.950239017+03:00,0.32,0,0.09520827119297554,0
2022-03-07 05:51:49.366059232+03:00,0.32,0,0.09520827119297554,0
2022-03-07 05:56:56.810368883+03:00,0.32,0,0.09520827119297554,0
2022-03-07 06:02:04.206867124+03:00,0.32,0,0.09520827119297554,0
2022-03-07 06:07:11.629032401+03:00,0.32,0,0.09520827119297554,0
2022-03-07 06:12:19.034229286+03:00,0.31,0,0.07908077857610651,0
2022-03-07 06:17:26.462643509+03:00,0.31,0,0.07908077857610651,0
2022-03-07 06:22:33.867988507+03:00,0.32,0,0.09520827119297554,0
2022-03-07 06:27:41.293443737+03:00,0.31,0,0.07908077857610651,0
2022-03-07 06:32:48.797381212+03:00,0.31,0,0.07908077857610651,0
2022-03-07 06:37:56.131888583+03:00,0.31,0,0.07908077857610651,0
2022-03-07 06:43:03.547719442+03:00,0.31,0,0.07908077857610651,0
2022-03-07 06:48:10.997219790+03:00,0.32,0,0.09520827119297554,0
2022-03-07 06:53:18.413991743+03:00,0.31,0,0.07908077857610651,0
2022-03-07 06:58:25.793305105+03:00,0.32,0,0.09520827119297554,0
2022-03-07 07:03:33.223018424+03:00,0.31,0,0.07908077857610651,0
